r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
4.3319674,1.513675,1.4352974,-0.24,22.02,7.2809396,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.513675,1.4395478,-0.24,22.02,7.2851896,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.513675,1.4395478,-0.24,22.02,7.2851896,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5175097,1.443852,-0.24,22.02,7.293329,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5213852,1.4395478,-0.24,22.02,7.2929,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5213852,1.4395478,-0.25,22.02,7.2929,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5213852,1.4188111,-0.28,22.06,7.2721634,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5253024,1.4228575,-0.28,22.05,7.2801275,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5213852,1.4571,-0.21,21.98,7.3104525,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5253024,1.4616323,-0.21,21.97,7.318902,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5253024,1.4616323,-0.22,21.99,7.318902,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5332649,1.4662247,-0.21,21.98,7.331457,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.529262,1.4755963,-0.19,21.94,7.336826,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5332649,1.4755963,-0.21,21.97,7.340829,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.529262,1.4755963,-0.2,21.96,7.336826,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5332649,1.4755963,-0.2,21.96,7.340829,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5332649,1.4755963,-0.2,21.96,7.340829,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.541404,1.4755963,-0.21,21.97,7.3489676,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.537312,1.4526268,-0.24,22.01,7.321906,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.537312,1.4526268,-0.25,22.03,7.321906,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.537312,1.3880974,-0.37,22.15,7.2573767,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.541404,1.4662247,-0.23,22.01,7.574856,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.541404,1.4755963,-0.22,21.98,7.3489676,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5497264,1.4755963,-0.22,21.97,7.3572903,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.541404,1.4803786,-0.21,21.98,7.3537498,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5455418,1.4755963,-0.22,22,7.5883656,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5539588,1.4803786,-0.22,21.99,7.366305,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5497264,1.4708787,-0.24,22,7.3525724,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5497264,1.4708787,-0.23,22,7.3525724,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5539588,1.4708787,-0.24,22,7.356805,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5539588,1.4708787,-0.24,22.01,7.592065,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5539588,1.4951298,-0.21,21.97,7.616316,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5582398,1.4803786,-0.24,22,7.370586,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5625705,1.4852271,-0.23,21.99,7.379765,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5625705,1.4852271,-0.23,21.98,7.379765,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5625705,1.4852271,-0.23,21.99,7.615025,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5625705,1.4852271,-0.22,21.97,7.379765,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5669518,1.4803786,-0.24,21.99,7.3792977,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5625705,1.4803786,-0.23,21.98,7.3749166,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5713848,1.4951298,-0.22,21.98,7.6337423,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
