r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
3.1733844,2.240392,0.79003245,-1.75,23.61,6.203809,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.240392,0.79003245,-1.74,23.6,6.127699,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.1733844,2.2211392,0.7876902,-1.75,23.61,6.182214,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.2558806,2.2211392,0.78083587,-1.76,23.63,6.2578554,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.2558806,2.2025585,0.7786064,-1.75,23.63,6.2370453,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.2558806,2.2025585,0.76488906,-1.77,23.65,6.223328,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.2558806,2.1846101,0.7599657,-1.77,23.66,6.2004566,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.3457246,2.1846101,0.75769466,-1.78,23.67,6.288029,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.3457246,2.167257,0.7505074,-1.78,23.68,6.263489,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.3457246,2.167257,0.7430801,-1.79,23.69,6.2560616,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.4440944,2.167257,0.7407579,-1.79,23.7,6.3521094,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.4440944,2.167257,0.7382133,-1.8,23.7,6.3495646,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.4440944,2.167257,0.7307957,-1.8,23.71,6.3421474,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.4440944,2.150465,0.7281537,-1.8,23.71,6.3227134,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.4440944,2.150465,0.72555166,-1.8,23.72,6.3201113,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.5524547,2.150465,0.71797526,-1.81,23.73,6.420895,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.5524547,2.1342032,0.71797526,-1.81,23.73,6.404633,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.5524547,2.1342032,0.7073164,-1.82,23.74,6.3939743,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.5524547,2.1342032,0.70480627,-1.82,23.74,6.391464,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.5524547,2.1184428,0.6992933,-1.83,23.76,6.3701906,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.5524547,2.103157,0.68543667,-1.84,23.77,6.3410487,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.1184428,0.67404217,-1.84,23.78,6.4651346,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.103157,0.67404217,-1.84,23.78,6.4498487,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.103157,0.665349,-1.85,23.79,6.4411554,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0883214,0.68543667,-1.83,23.76,6.446408,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0883214,0.6563423,-1.85,23.8,6.4173136,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0883214,0.6594437,-1.85,23.8,6.420415,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0739133,0.6503202,-1.86,23.8,6.396883,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,2.0739133,0.6503202,-1.86,23.81,6.5312757,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.059911,0.6440995,-1.86,23.8,6.3766603,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.059911,0.6503202,-1.86,23.8,6.3828807,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.059911,0.63448834,-1.87,23.82,6.367049,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0462952,0.6503202,-1.85,23.8,6.3692646,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.059911,0.6440995,-1.86,23.81,6.3766603,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,2.059911,0.6247077,-1.87,23.83,6.4916606,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0462952,0.61801296,-1.88,23.83,6.3369575,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0462952,0.61460274,-1.88,23.83,6.333547,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0330474,0.61460274,-1.88,23.83,6.3202996,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,2.0201507,0.6076814,-1.88,23.84,6.434874,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0201507,0.6076814,-1.88,23.84,6.300482,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,2.0201507,0.57465476,-1.9,23.86,6.4018474,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,2.0201507,0.5667593,-1.9,23.87,6.393952,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,2.0075886,0.54611486,-1.91,23.88,6.226353,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,2.0201507,Infinity,1.39,19.42,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.6726496,1.9953461,Infinity,1.39,19.43,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,1.9953461,Infinity,1.38,19.48,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,2.0075886,Infinity,1.39,19.45,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,1.9834095,Infinity,1.37,19.53,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,1.9834095,Infinity,1.36,19.56,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,1.9834095,Infinity,1.37,19.51,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,1.9717654,Infinity,1.36,19.54,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,1.9717654,Infinity,1.35,19.58,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.8070421,1.9604017,Infinity,1.36,19.58,Infinity,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
